Index,x,y,size,angle,response
2565,383.589,454.124,2.91793,329.472,0.00163562
2566,383.599,129.948,2.65884,30.973,0.0011824
2567,383.599,129.948,2.65884,174.594,0.0011824
2568,383.764,90.9766,1.90372,174.61,0.00107159
2569,383.852,349.035,5.36684,51.5895,0.00213262
2570,383.963,446.279,3.79775,336.481,0.00193817
2571,384.371,373.259,5.80614,322.887,0.00126302
2572,384.381,321.21,3.5452,191.745,0.000670361
2573,384.452,86.9479,2.34375,170.068,0.00161192
2574,384.457,388.861,2.09916,289.722,0.00104498
2575,384.492,116.607,2.91132,152.193,0.00121067
2576,384.906,169.544,1.8666,38.5712,0.000950664
2577,384.946,212.132,2.3004,359.121,0.00830622
2578,385.09,291.859,2.33694,92.4325,0.000597648
2579,385.207,337.115,2.20548,268.137,0.00120623
2580,385.272,105.943,2.18827,91.892,0.000870391
2581,385.272,105.943,2.18827,160.815,0.000870391
2582,385.355,127.293,6.54681,120.314,0.000904456
2583,385.38,382.19,2.59784,309.636,0.00190335
2584,385.38,382.19,2.59784,356.52,0.00190335
2585,385.406,242.178,2.39097,18.8075,0.00158127
2586,385.552,333.663,2.55144,263.056,0.00156613
2587,385.552,333.663,2.55144,338.06,0.00156613
2588,385.607,23.8794,2.94368,76.8201,0.00178074
2589,385.766,466.916,2.47068,317.974,0.00334306
2590,385.816,359.435,2.91052,28.9039,0.00161473
2591,385.816,359.435,2.91052,181.35,0.00161473
2592,385.998,441.667,2.17551,356.194,0.00166911
2593,386.088,395.135,1.87162,350.787,0.00134703
2594,386.219,33.9928,4.8466,80.5124,0.00427232
2595,386.249,410.532,4.05983,50.6187,0.00189939
2596,386.317,369.617,2.01812,182.415,0.00135599
2597,386.327,450.789,1.96708,134.205,0.00143258
2598,386.327,450.789,1.96708,359.115,0.00143258
2599,386.515,172.279,2.01278,264.333,0.00153674
2600,386.608,408.44,1.86099,36.4354,0.0018386
2601,386.608,408.44,1.86099,154.8,0.0018386
2602,386.674,287.694,2.48089,172.523,0.00142006
2603,386.674,287.694,2.48089,337.417,0.00142006
2604,386.741,234.683,3.98913,29.9669,0.00137686
2605,386.942,94.389,2.06826,271.665,0.00142183
2606,386.942,94.389,2.06826,286.848,0.00142183
2607,387.016,437.142,3.75,358.274,0.0011595
2608,387.132,317.306,2.29063,282.656,0.00133388
2609,387.134,379.475,1.839,309.944,0.000955703
2610,387.149,40.4216,3.69979,87.1413,0.00186279
2611,387.214,297.852,2.45533,346.457,0.00202237
2612,387.359,137.298,18.3735,131.266,0.00109046
2613,387.55,233.948,18.92,217.557,0.0113082
2614,387.603,85.8561,2.16913,172.845,0.00170597
2615,387.603,85.8561,2.16913,352.51,0.00170597
2616,387.683,99.272,3.23597,148.049,0.00201696
2617,387.683,99.272,3.23597,353.664,0.00201696
2618,387.723,186.316,10.152,110.193,0.0148077
2619,387.982,401.855,4.61695,19.6161,0.00128771
2620,388.146,80.1358,2.53307,95.1692,0.00209622
2621,388.48,420.903,13.7385,345.426,0.00135402
2622,389.02,58.5371,2.06474,107.597,0.00139088
2623,389.036,125.469,1.828,68.699,0.00105649
2624,389.349,471.806,2.01799,107.642,0.00234649
2625,389.361,362.493,2.5381,29.1429,0.00177226
2626,389.361,362.493,2.5381,219.952,0.00177226
2627,389.372,387.431,2.47121,293.581,0.00111852
2628,389.372,387.431,2.47121,351.268,0.00111852
2629,389.438,256.372,2.29156,26.4289,0.00323296
2630,389.496,151.565,2.60068,27.4883,0.00111037
2631,389.496,151.565,2.60068,169.522,0.00111037
2632,389.545,400.292,2.15689,177.474,0.0015343
2633,389.554,424.605,1.91364,9.02328,0.00141007
2634,389.589,449.087,1.82665,354.34,0.00158342
2635,389.706,369.39,3.00131,178.168,0.00197861
2636,389.731,383.234,2.3675,355.294,0.00129989
2637,390.011,406.192,1.97732,163.113,0.00196983
2638,390.011,406.192,1.97732,225.215,0.00196983
2639,390.017,132.774,2.24834,8.18199,0.00192446
2640,390.017,132.774,2.24834,198.702,0.00192446
2641,390.106,375.799,1.92968,195.884,0.0010138
2642,390.13,298.711,1.98138,349.517,0.00133874
2643,390.198,273.21,6.81745,7.80178,0.00115331
2644,390.198,273.21,6.81745,220.511,0.00115331
2645,390.21,167.074,1.97735,165.327,0.00113906
2646,390.278,348.299,2.72046,152.796,0.000870108
2647,390.28,266.601,2.52412,352.252,0.00112654
2648,390.315,31.677,2.0249,84.8859,0.00287949
2649,390.524,64.6682,1.88403,105.344,0.00146033
2650,390.769,413.011,1.98398,15.7135,0.00208049
2651,390.837,435.538,2.07242,303.367,0.0010532
2652,390.859,119.347,3.09831,73.2742,0.00164254
2653,390.906,86.3562,2.11555,91.6444,0.0013974
2654,390.906,86.3562,2.11555,172.58,0.0013974
2655,390.991,336.496,5.52166,257.146,0.00161145
2656,390.991,336.496,5.52166,320.845,0.00161145
2657,390.994,221.937,4.1981,89.7265,0.00782744
2658,391.016,327.636,1.91732,187.495,0.00131344
2659,391.084,354.129,2.40391,2.69024,0.00148825
2660,391.13,294.15,3.76329,37.7923,0.00127337
2661,391.258,128.494,2.68647,142.612,0.00161906
2662,391.506,356.772,1.8657,0.926018,0.00145309
2663,391.513,99.2757,2.19939,349.967,0.00170269
2664,391.681,375.652,4.31124,337.01,0.00106471
2665,391.891,91.4656,2.38022,111.396,0.00146521
2666,391.891,91.4656,2.38022,201.592,0.00146521
2667,392.065,49.6653,3.40766,93.4158,0.00180518
2668,392.163,117.201,4.02846,84.3342,0.00169924
2669,392.163,117.201,4.02846,215.886,0.00169924
2670,392.189,326.453,4.00888,330.344,0.00107077
2671,393.09,277.696,2.34818,200.929,0.00125627
2672,393.09,277.696,2.34818,299.134,0.00125627
2673,393.191,463.833,1.91613,299.347,0.00182056
2674,393.406,334.652,1.99144,10.3533,0.0014908
2675,393.406,334.652,1.99144,305.976,0.0014908
2676,393.613,427.989,4.81399,173.229,0.00217554
2677,393.63,369.161,2.0403,0.729752,0.00104
2678,393.695,411.917,1.9964,14.2253,0.00241294
2679,393.736,208.305,9.57975,197.412,0.0101674
2680,393.878,161.997,5.75126,103.509,0.00179357
2681,393.973,250.102,2.30756,48.9598,0.00227173
2682,393.989,266.733,2.01339,10.9512,0.0016716
2683,394.119,178.207,4.64858,120.075,0.00654625
2684,394.292,154.772,3.84782,248.369,0.00123955
2685,394.297,148.545,2.57225,38.0617,0.00112684
2686,394.346,18.7928,1.83773,75.1966,0.00163227
2687,394.615,393.933,4.52319,263.094,0.0013955
2688,395.116,22.9679,3.09844,82.7862,0.00203515
2689,395.148,355.593,2.93288,9.6056,0.00140963
2690,395.173,120.56,2.32023,63.2773,0.00134511
2691,395.32,243.015,3.49732,222.86,0.0150152
2692,395.357,58.0857,3.19793,103.803,0.00143987
2693,395.378,111.06,2.01249,172.291,0.00171333
2694,395.461,447.847,3.7516,33.87,0.00105781
2695,395.75,74.9204,4.68622,99.3277,0.00601103
2696,395.75,74.9204,4.68622,249.782,0.00601103
2697,396.109,89.6951,1.98072,181.462,0.00120646
2698,396.118,255.393,2.22133,57.835,0.00121564
2699,396.315,160,2.46454,12.9744,0.00150296
2700,396.315,160,2.46454,250.345,0.00150296
2701,396.369,290.058,7.45526,274.767,0.000762238
2702,396.369,290.058,7.45526,358.923,0.000762238
2703,396.389,171.108,4.73636,107.474,0.00105447
2704,396.391,351.077,2.14771,1.59466,0.00175014
2705,396.425,295.431,2.209,202.57,0.00128232
2706,396.455,368.358,1.93215,359.911,0.000929194
2707,396.782,415.525,2.51345,179.385,0.00166352
2708,396.84,269.743,2.16404,12.1129,0.00143164
2709,396.84,269.743,2.16404,190.993,0.00143164
2710,396.859,67.8448,1.85298,179.547,0.00100783
2711,396.874,213.316,1.99111,202.889,0.00335359
2712,397.099,328.627,2.37783,353.181,0.00129385
2713,397.122,221.776,3.52402,78.4887,0.00675564
2714,397.183,336.246,2.46479,6.53336,0.00104678
2715,397.285,399.904,2.32844,254.244,0.00229078
2716,397.285,399.904,2.32844,351.316,0.00229078
2717,397.293,165.639,3.33133,102.965,0.00108239
2718,397.295,279.776,3.2027,59.3743,0.00157531
2719,397.295,279.776,3.2027,209.784,0.00157531
2720,397.295,279.776,3.2027,301.179,0.00157531
2721,397.365,53.1187,4.03765,99.5971,0.00292815
2722,397.384,82.3409,6.02544,101.27,0.00263435
2723,397.43,225.603,2.54775,79.0987,0.0041121
2724,397.6,96.3293,1.94342,191.378,0.000999241
2725,397.882,201.56,2.41721,150.954,0.00250417
2726,397.89,300.645,2.13499,187.313,0.00078439
2727,397.89,300.645,2.13499,317.886,0.00078439
2728,397.932,453.076,1.80168,10.817,0.00251268
2729,398.058,245.609,2.4933,37.8382,0.0017107
2730,398.086,110.584,2.18213,172.794,0.00291153
2731,398.148,182.903,3.19241,139.608,0.00630271
2732,398.173,347.583,2.0418,340.791,0.000829149
2733,398.309,251.662,3.29906,342.334,0.00119055
2734,398.738,257.321,2.19977,55.6353,0.00167972
2735,398.738,257.321,2.19977,197.53,0.00167972
2736,398.798,464.851,1.82059,219.112,0.00219277
2737,398.798,464.851,1.82059,312.807,0.00219277
2738,398.926,387.113,2.06674,344.677,0.00180638
2739,399.014,153.117,2.48032,180.773,0.00128822
2740,399.091,352.984,1.84052,211.025,0.00107628
2741,399.309,391.382,2.52035,331.356,0.00229126
2742,399.6,65.5908,2.23777,157.986,0.00181517
2743,399.657,214.57,2.12752,204.369,0.00663515
2744,399.754,380.454,2.56226,175.756,0.000845298
2745,399.818,440.529,3.19068,352.168,0.00171559
2746,399.952,458.35,2.1778,313.017,0.00165301
2747,400.302,268.632,2.44166,12.9446,0.000895533
2748,400.302,268.632,2.44166,188.586,0.000895533
2749,400.344,229.455,2.02055,51.5384,0.00110479
2750,400.403,293.631,2.66505,208.818,0.00107405
2751,400.449,275.259,2.14345,297.852,0.00141929
2752,400.593,45.5373,2.89166,101.472,0.00192971
2753,400.922,373.548,1.88051,327.178,0.00148097
2754,400.986,302.642,2.08922,10.4386,0.00136466
2755,401.009,188.971,3.49578,176.759,0.0107916
2756,401.215,160.963,3.34022,11.2844,0.00199393
2757,401.266,255.069,2.0679,336.543,0.0011339
2758,401.329,364.81,7.99588,181.364,0.00131003
2759,401.329,364.81,7.99588,322.778,0.00131003
2760,401.359,359.046,1.911,58.6698,0.000920157
2761,401.376,200.319,2.95078,148.785,0.00327965
2762,401.422,308.031,2.14172,41.4091,0.00130946
2763,401.422,308.031,2.14172,278.858,0.00130946
2764,401.454,112.484,2.43577,15.0938,0.00176138
2765,401.488,49.5055,2.85435,109.354,0.00166827
2766,401.496,259.988,2.16223,181.799,0.00201441
2767,401.5,102.135,2.39407,73.379,0.00148229
2768,401.5,102.135,2.39407,106.936,0.00148229
2769,401.562,468.395,7.21235,76.9208,0.00251324
2770,401.975,208.486,3.0284,218.805,0.00819228
2771,402.003,174.258,2.14508,190.511,0.000996279
2772,402.012,53.3603,2.22908,112.036,0.00189042
2773,402.148,74.8543,3.94161,92.3898,0.00570417
2774,402.266,148.779,4.21669,111.304,0.00208858
2775,402.266,148.779,4.21669,167.489,0.00208858
2776,402.292,313.331,2.33762,271.648,0.00125551
2777,402.292,313.331,2.33762,347.326,0.00125551
2778,402.382,154.364,1.85063,217.593,0.000600788
2779,402.503,398.114,2.48359,341,0.00130891
2780,402.62,15.4225,2.41281,87.0148,0.00755061
2781,402.749,139.091,5.09423,121.895,0.0014499
2782,402.749,139.091,5.09423,164.836,0.0014499
2783,402.924,468.789,5.2769,79.607,0.00256749
2784,402.993,94.0592,2.87926,139.283,0.0014927
2785,403.371,66.6111,2.45669,147.779,0.000944942
2786,403.428,195.398,3.84584,113.214,0.00621893
2787,403.464,98.5314,2.08986,109.989,0.000995863
2788,403.521,236.356,3.11628,228.499,0.0113187
2789,403.522,456.095,3.00054,5.40852,0.00184333
2790,403.522,456.095,3.00054,308.389,0.00184333
2791,403.59,408.193,5.96607,34.4666,0.0013693
2792,403.63,269.971,2.32485,232.396,0.00144479
2793,403.754,87.9125,2.03771,350.336,0.00161828
2794,403.807,417.293,1.94761,25.2039,0.00144711
2795,403.807,417.293,1.94761,108.515,0.00144711
2796,403.807,417.293,1.94761,320.839,0.00144711
2797,404.378,387.264,4.60087,326.414,0.00118511
2798,404.474,440.465,3.10533,351.95,0.00195145
2799,404.495,187.331,2.10098,338.854,0.0017619
2800,404.526,316.431,2.10807,262.649,0.000920727
2801,404.632,302.463,2.91977,11.0598,0.00175076
2802,404.681,435.577,2.16038,25.9472,0.0018216
2803,404.929,171.148,2.5864,118.585,0.00163845
2804,405.004,41.4039,4.21405,101.188,0.00179783
2805,405.358,107.34,2.06039,141.005,0.00167008
2806,405.506,182.954,2.19014,178.448,0.00140363
2807,405.65,58.1381,4.82406,110.959,0.00262424
2808,405.652,349.032,2.06864,234.263,0.00144099
2809,405.684,101.769,2.40436,180.599,0.00132296
2810,405.808,323.706,7.49066,270.833,0.000909081
2811,405.867,34.341,1.85319,33.0549,0.000822408
2812,405.874,18.4812,2.26544,92.1968,0.00067711
2813,406.159,390.573,2.03743,197.907,0.000983101
2814,406.349,314.546,3.28677,270.006,0.000893552
2815,406.414,201.299,2.19257,2.64294,0.00493969
2816,406.461,87.6119,1.94861,349.575,0.00175691
2817,406.484,143.303,1.84148,80.5002,0.00112707
2818,406.484,143.303,1.84148,170.247,0.00112707
2819,406.525,335.095,2.31524,198.783,0.00216171
2820,406.586,312.862,2.00352,193.488,0.00089503
2821,406.586,312.862,2.00352,351.304,0.00089503
2822,406.631,217.965,2.01008,41.7608,0.0066848
2823,406.649,127.825,3.36227,161.1,0.00148464
2824,406.792,365.531,2.90486,201.055,0.00101253
2825,407.066,410.523,1.94284,201.696,0.00108801
2826,407.121,262.594,1.81824,165.113,0.00125372
2827,407.121,262.594,1.81824,202.725,0.00125372
2828,407.148,92.1526,2.56563,151.481,0.00124735
2829,407.294,372.086,2.0868,176.244,0.00101701
2830,407.514,467.793,1.86861,359.892,0.00190008
2831,407.564,476.926,3.41427,85.3079,0.00146061
2832,407.624,473.42,1.87628,85.7856,0.0011972
2833,407.644,360.267,2.73881,151.714,0.00101518
2834,407.77,135.554,2.13357,122.515,0.00118379
2835,407.771,431.568,2.67048,7.04453,0.00130795
2836,407.991,191.963,4.3188,118.844,0.00590296
2837,408.028,457.203,1.98252,6.99776,0.00154603
2838,408.028,457.203,1.98252,98.1168,0.00154603
2839,408.14,426.013,2.86693,117.94,0.00134397
2840,408.14,426.013,2.86693,328.277,0.00134397
2841,408.254,169.334,2.05922,124.363,0.000788198
2842,408.266,419.952,2.29844,199.652,0.00257145
2843,408.27,155.119,2.6347,101.269,0.000572787
2844,408.582,176.007,2.91996,136.867,0.00113668
2845,408.582,176.007,2.91996,211.665,0.00113668
2846,408.695,148.847,3.60485,165.178,0.00119789
2847,408.733,112.787,8.22595,149.642,0.000881495
2848,408.85,209.765,1.93514,359.967,0.0106822
2849,408.952,184.487,1.89353,5.13256,0.00143979
2850,408.952,184.487,1.89353,179.063,0.00143979
2851,409.116,160.478,2.51528,121.953,0.00158416
2852,409.116,160.478,2.51528,290.423,0.00158416
2853,409.29,378.676,2.84371,6.84513,0.00109269
2854,409.397,359.234,5.03613,167.05,0.00103328
2855,409.433,413.834,3.29409,354.358,0.00230848
2856,409.67,25.5916,4.82411,81.7916,0.00604742
2857,409.93,457.982,4.84052,247.935,0.00144393
2858,410.067,22.2273,2.1036,27.8292,0.00127218
2859,410.186,287.432,2.16017,210.022,0.000719716
2860,410.186,287.432,2.16017,351.645,0.000719716
2861,410.25,241.143,2.20663,195.555,0.00139242
2862,410.293,444.721,3.08168,49.8567,0.00266559
2863,410.293,444.721,3.08168,334.94,0.00266559
2864,410.342,66.1976,7.33282,117.459,0.00478468
2865,410.463,117.689,2.7346,183.967,0.00119171
2866,410.469,343.189,3.27721,11.8812,0.00129764
2867,410.516,368.179,3.02081,201.54,0.00131073
2868,410.554,317.461,2.04126,310.467,0.00154267
2869,410.94,301.19,2.0999,8.56407,0.00113654
2870,411.022,426.724,2.44344,101.249,0.0011842
2871,411.11,431.919,1.97881,1.0564,0.00110496
2872,411.427,329.881,2.02299,14.6167,0.00192142
2873,411.431,422.521,3.05097,196.691,0.00262033
2874,411.64,17.1398,5.48515,89.7208,0.00623915
2875,411.669,126.65,1.83677,119.883,0.00124034
2876,411.922,153.683,2.77618,167.474,0.00118487
2877,411.944,246.597,2.12709,118.193,0.00123369
2878,412.079,395.507,2.98188,12.7504,0.002113
2879,412.079,395.507,2.98188,154.05,0.002113
2880,412.079,395.507,2.98188,312.746,0.002113
2881,412.211,46.677,1.94906,91.9646,0.00146505
2882,412.541,412.576,1.93692,356.611,0.00146316
2883,412.647,268.231,2.93311,3.23483,0.00114171
2884,412.647,268.231,2.93311,181.012,0.00114171
2885,412.828,191.264,2.24833,331.018,0.00169517
2886,412.869,448.858,2.06419,60.0317,0.00206249
2887,413.108,283.032,2.36948,190.213,0.00118579
2888,413.111,335.008,1.98645,346.535,0.00108609
2889,413.393,198.659,2.67387,149.631,0.00737739
2890,413.56,222.283,2.69045,202.554,0.014251
2891,413.641,137.345,1.99377,160.62,0.000945456
2892,413.766,182.619,1.92219,156.602,0.00194689
2893,413.805,290.541,1.97377,151.549,0.00196812
2894,413.83,390.376,2.94338,141.918,0.00233281
2895,413.83,390.376,2.94338,315.559,0.00233281
2896,413.95,442.979,2.20338,334.03,0.0016262
2897,414.242,146.464,1.93146,129.447,0.00110422
2898,414.264,166.219,2.3586,168.669,0.00203616
2899,414.269,307.178,2.05815,358.418,0.000678747
2900,414.572,91.1133,1.94816,208.266,0.00171541
2901,414.687,454.959,1.93704,151.646,0.00175483
2902,415.068,397.041,1.87563,9.72404,0.00118685
2903,415.086,430.491,2.53044,63.6243,0.000868813
2904,415.187,361.959,3.28802,39.9156,0.00118792
2905,415.187,361.959,3.28802,166.096,0.00118792
2906,415.228,97.789,2.36803,170.636,0.00104848
2907,415.418,142.032,2.49283,151.172,0.000697515
2908,415.535,296.488,1.98105,319.666,0.00115005
2909,415.635,236.108,1.84747,200.815,0.000646745
2910,415.881,322.663,3.26441,250.707,0.00120422
2911,416.158,386.188,3.01948,142.3,0.00262695
2912,416.424,466.387,5.39384,77.8707,0.00309647
2913,416.513,126.138,2.78105,146.57,0.00134522
2914,416.538,161.607,2.25569,175.029,0.00149648
2915,416.721,282.066,2.77893,188.651,0.0018552
2916,416.721,282.066,2.77893,275.983,0.0018552
2917,417.025,441.419,2.66419,322.186,0.00193821
2918,417.16,417.684,3.19922,321.749,0.00119316
2919,417.291,275.663,3.78949,283.735,0.00114636
2920,417.451,458.339,3.2667,347.819,0.00203713
2921,417.662,462.843,1.87748,276.85,0.00167877
2922,417.747,465.742,7.70951,73.8305,0.00316988
2923,417.839,355.505,2.44803,260.472,0.00106276
2924,417.881,274.501,2.39452,146.307,0.00122217
2925,417.881,274.501,2.39452,188.635,0.00122217
2926,417.885,154.346,4.80783,144.299,0.0009407
2927,418.203,21.4205,2.43161,101.157,0.00184976
2928,418.231,119.686,2.51308,138.937,0.00155809
2929,418.407,417.96,2.38426,124.602,0.00118566
2930,418.407,417.96,2.38426,288.31,0.00118566
2931,418.448,380.931,2.58544,282.585,0.00099608
2932,418.48,113.78,2.59252,175.646,0.00111226
2933,418.657,351.491,2.24524,141.69,0.00155911
2934,418.657,351.491,2.24524,262.527,0.00155911
2935,418.855,449.164,2.17048,308.178,0.00125735
2936,418.871,64.1149,2.10982,92.9691,0.00165295
2937,418.941,403.245,5.43874,38.1332,0.00174722
2938,418.959,389.64,2.74698,7.55589,0.00195319
2939,418.968,424.006,1.88964,48.1292,0.0010935
2940,419.065,413.776,2.42072,336.84,0.00155029
2941,419.09,250.427,3.32668,144.406,0.00152714
2942,419.09,250.427,3.32668,257.186,0.00152714
2943,419.176,364.584,2.05206,40.7194,0.001117
2944,419.338,286.121,2.9837,208.956,0.00136997
2945,419.343,124.517,1.98158,146.676,0.00103467
2946,419.431,434.72,9.95981,22.1088,0.00161425
2947,419.431,434.72,9.95981,55.726,0.00161425
2948,419.431,434.72,9.95981,95.5997,0.00161425
2949,419.433,59.5179,5.17745,115.704,0.00209443
2950,419.549,209.143,2.33391,359.926,0.00334563
2951,419.602,316.248,5.19075,316.494,0.00115486
2952,419.708,288.506,2.03993,183.136,0.00142005
2953,419.708,288.506,2.03993,335.887,0.00142005
2954,420.009,372.459,2.63405,183.112,0.000751224
2955,420.066,156.495,2.00361,144.587,0.00136691
2956,420.077,341.39,1.98932,336.712,0.00224638
2957,420.121,302.959,1.8583,167.366,0.00116453
2958,420.121,302.959,1.8583,202.022,0.00116453
2959,420.192,148.121,1.80777,201.451,0.00158099
2960,420.376,164.935,3.93037,168.488,0.00176127
2961,420.395,438.711,3.23909,308.864,0.00136687
2962,420.425,330.143,3.74434,1.35002,0.00193272
2963,420.425,330.143,3.74434,278.955,0.00193272
2964,420.445,444.81,2.69116,192.551,0.00129817
2965,421.005,270.727,2.67645,284.362,0.00137804
2966,421.016,303.984,24.18,285.25,0.00100646
2967,421.172,260.187,3.54021,72.9448,0.00098125
2968,421.283,361.589,3.88329,69.2902,0.00106544
2969,421.672,176.065,2.70364,86.6563,0.0020589
2970,421.792,402.863,3.07044,93.4863,0.00154305
2971,421.798,14.4543,1.82353,90.1212,0.00518917
2972,421.836,198.81,1.91277,12.6124,0.00148187
2973,421.984,115.216,2.07997,163.953,0.00111586
2974,422.26,67.1556,5.47173,113.262,0.0053216
2975,422.337,314.078,1.91437,346.164,0.00146552
2976,422.457,101.589,3.91501,162.866,0.00122308
2977,422.511,324.478,2.40323,290.374,0.00159297
2978,422.516,54.1569,3.05572,95.7481,0.00131946
2979,422.537,203.279,2.07584,21.8478,0.00101474
2980,422.774,250.231,2.16445,345.658,0.000895
2981,422.814,217.838,2.05587,199.999,0.00163339
2982,423.016,170.788,1.9193,0.577965,0.000996415
2983,423.027,281.538,3.8976,236.367,0.00124287
2984,423.225,287.72,2.65766,189.106,0.00185203
2985,423.33,365.931,2.62728,209.956,0.00258178
2986,423.595,110.512,2.11496,80.823,0.00145237
2987,423.595,110.512,2.11496,172.918,0.00145237
2988,423.698,388.643,2.4554,9.34368,0.0022391
2989,423.727,457.718,4.43246,277.927,0.00212091
2990,423.858,361.925,2.72882,80.1891,0.00108424
2991,423.94,446.025,2.45074,56.8186,0.00118519
2992,424.12,119.014,2.2333,79.3933,0.00122007
2993,424.451,137.737,2.04674,160.728,0.00154589
2994,424.483,475.1,1.85195,9.18358,0.000968123
2995,424.522,451.123,2.1921,188.879,0.0022611
2996,424.533,85.723,2.43378,334.118,0.00143593
2997,424.565,187.862,2.66581,56.3521,0.00124322
2998,424.765,426.571,1.89688,196.907,0.000786173
2999,424.951,383.246,3.6062,87.0281,0.0015589
3000,424.951,383.246,3.6062,265.996,0.0015589
3001,425.088,145.625,3.32919,159.714,0.00148994
3002,425.136,129.376,1.91935,191.78,0.00187217
3003,425.254,313.974,2.45409,338.352,0.00152729
3004,425.553,166.57,3.27184,29.7767,0.00188357
3005,425.553,166.57,3.27184,110.919,0.00188357
3006,425.625,261.414,1.87282,43.5369,0.000894756
3007,425.977,150.383,2.7989,158.626,0.000967962
3008,426.007,60.3094,4.07705,113.81,0.00304627
3009,426.145,277.164,1.96696,296.881,0.00118981
3010,426.175,433.946,3.07707,94.2223,0.00159093
3011,426.195,195.008,2.56399,40.8365,0.00129166
3012,426.21,241.362,3.87446,115.514,0.000695155
3013,426.21,241.362,3.87446,221.322,0.000695155
3014,426.302,174.153,1.87083,5.78625,0.00175197
3015,426.306,92.5666,2.4504,171.306,0.000970827
3016,426.386,324.335,2.66314,347.537,0.00205298
3017,426.451,401.877,3.19665,355.625,0.00140112
3018,426.532,81.1492,6.22874,101.84,0.00472298
3019,426.61,437.316,2.57106,169.346,0.00158099
3020,426.61,437.316,2.57106,262.569,0.00158099
3021,426.61,437.316,2.57106,323.854,0.00158099
3022,426.844,273.917,1.94229,298.226,0.000920213
3023,426.911,230.711,3.27709,221.554,0.000685902
3024,426.993,122.694,4.2768,154.143,0.00182335
3025,427.011,406.249,4.97789,12.9923,0.00111639
3026,427.118,193.525,4.31003,126.727,0.00125623
3027,427.179,99.0845,2.33857,158.872,0.0014069
3028,427.229,207.595,2.13002,73.3696,0.00118324
3029,427.431,428.775,2.76817,86.6559,0.00170001
3030,427.477,136.675,1.90202,159.728,0.000853459
3031,427.827,202.914,3.18173,52.2493,0.000650075
3032,427.939,232.213,2.08992,212.299,0.00070936
3033,427.989,87.2878,2.10325,173.968,0.00159878
3034,428.533,212.42,4.06423,161.582,0.00143853
3035,428.543,338.114,2.05861,170.118,0.00151411
3036,428.637,423.475,1.95073,178.74,0.00140086
3037,428.637,423.475,1.95073,328.574,0.00140086
3038,428.702,44.1379,5.25479,111.032,0.00225186
3039,428.91,426.322,5.66586,104.461,0.00146909
3040,428.979,245.777,2.48736,200.749,0.00132186
3041,429.184,355.135,21.5722,346.382,0.000976924
3042,429.33,308.856,18.2619,282.755,0.00101447
3043,429.496,235.061,1.89318,222.6,0.00135327
3044,429.591,442.333,3.30118,17.2444,0.00191466
3045,429.62,435.334,1.99392,171.238,0.00172322
3046,429.639,412.44,3.89254,244.058,0.00144417
3047,429.65,346.895,2.89049,249.269,0.00145735
3048,429.82,177.899,1.94225,121.225,0.00206925
3049,429.82,177.899,1.94225,172.365,0.00206925
3050,429.958,16.8965,5.48988,88.7035,0.00496871
3051,429.968,323.369,2.22809,348.493,0.00152129
3052,430.117,357.909,1.80862,352.027,0.000873626
3053,430.121,184.718,2.05188,193.909,0.00119236
3054,430.159,312.855,1.86298,61.8887,0.00100294
3055,430.159,312.855,1.86298,189.321,0.00100294
3056,430.296,167.627,2.09855,155.549,0.000935831
3057,430.298,412.337,3.41539,234.021,0.00145011
3058,430.305,139.952,2.3771,165.227,0.00159228
3059,430.75,55.156,4.78996,114.577,0.00309112
3060,430.911,287.322,2.36148,68.0579,0.000987299
3061,431.031,222.3,2.35474,176.975,0.0011876
3062,431.042,333.211,2.9063,327.916,0.000981935
3063,431.283,218.864,4.64028,156.888,0.00149168
3064,431.326,379.857,1.93161,356.613,0.00103005
3065,431.397,110.867,1.86774,196.016,0.00106301
3066,431.636,351.037,2.86508,353.744,0.0016439
3067,431.647,337.105,2.25235,170.85,0.0019571
3068,431.699,174.107,2.92285,49.7141,0.00206745
3069,431.699,174.107,2.92285,116.777,0.00206745
3070,431.699,174.107,2.92285,180.849,0.00206745
3071,431.752,31.7186,8.75837,94.6754,0.00949712
3072,431.869,35.8271,2.12408,207.419,0.00148498
3073,431.87,304.056,1.90435,79.5723,0.00118041
3074,431.936,237.07,1.82785,50.3626,0.000854461
3075,431.96,299.923,3.26238,80.506,0.00160805
3076,431.96,299.923,3.26238,319.344,0.00160805
3077,431.991,355.618,2.03849,352.043,0.000791196
3078,432.185,315.979,2.75543,273.381,0.00125405
3079,432.185,315.979,2.75543,328.396,0.00125405
3080,432.377,218.016,2.73884,165.754,0.00147505
3081,432.474,135.992,2.68378,178.587,0.00216428
3082,432.576,67.1686,4.73544,118.663,0.00465005
3083,432.576,67.1686,4.73544,237.318,0.00465005
3084,432.883,369.456,3.72476,108.324,0.00130119
3085,432.89,282.141,3.8308,227.179,0.00099002
3086,432.89,282.141,3.8308,295.696,0.00099002
3087,433.043,91.7892,2.39327,167.722,0.00172541
3088,433.139,363.966,2.35979,182.481,0.00147951
3089,433.139,363.966,2.35979,257.19,0.00147951
3090,433.326,240.349,2.01905,22.2317,0.0012107
3091,433.41,320.204,1.97593,261.501,0.00106662
3092,433.476,39.3793,2.49553,190.066,0.000703215
3093,433.484,355.635,5.29123,7.467,0.00117491
3094,433.518,160.87,1.99643,37.2622,0.00171609
